"id","group","realtime","y"
"000_0007","Ch01: FGF 250 ng/ml 10'",136,0.995094947468909
"000_0007","Ch01: FGF 250 ng/ml 10'",138,0.984517466879712
"000_0007","Ch01: FGF 250 ng/ml 10'",140,0.987592076545362
"000_0007","Ch01: FGF 250 ng/ml 10'",142,0.993312409031717
"000_0007","Ch01: FGF 250 ng/ml 10'",144,0.99197692750882
"000_0007","Ch01: FGF 250 ng/ml 10'",146,0.994287017542378
"000_0007","Ch01: FGF 250 ng/ml 10'",148,0.98867919041493
"000_0007","Ch01: FGF 250 ng/ml 10'",150,0.997234493443807
"000_0007","Ch01: FGF 250 ng/ml 10'",152,0.996275904454633
"000_0007","Ch01: FGF 250 ng/ml 10'",154,1.00656311284017
"000_0007","Ch01: FGF 250 ng/ml 10'",156,0.993289907688007
"000_0007","Ch01: FGF 250 ng/ml 10'",158,0.993836684147763
"000_0007","Ch01: FGF 250 ng/ml 10'",160,0.999910480077783
"000_0007","Ch01: FGF 250 ng/ml 10'",162,0.979557490853909
"000_0007","Ch01: FGF 250 ng/ml 10'",164,0.990723927702279
"000_0007","Ch01: FGF 250 ng/ml 10'",166,0.978985956870344
"000_0007","Ch01: FGF 250 ng/ml 10'",168,0.996957910232762
"000_0007","Ch01: FGF 250 ng/ml 10'",170,1.00749108759891
"000_0007","Ch01: FGF 250 ng/ml 10'",172,0.997552595676781
"000_0007","Ch01: FGF 250 ng/ml 10'",174,0.975743427935816
"000_0007","Ch01: FGF 250 ng/ml 10'",176,0.983547095734908
"000_0007","Ch01: FGF 250 ng/ml 10'",178,0.982986975292497
"000_0007","Ch01: FGF 250 ng/ml 10'",180,1.01532033200356
"000_0008","Ch01: FGF 250 ng/ml 10'",0,1.01629924789063
"000_0008","Ch01: FGF 250 ng/ml 10'",2,1.00833125900388
"000_0008","Ch01: FGF 250 ng/ml 10'",4,0.993583548297735
"000_0008","Ch01: FGF 250 ng/ml 10'",6,1.01490047387252
"000_0008","Ch01: FGF 250 ng/ml 10'",8,1.00935499317238
"000_0008","Ch01: FGF 250 ng/ml 10'",10,1.00220181988274
"000_0008","Ch01: FGF 250 ng/ml 10'",12,0.993695441863373
"000_0008","Ch01: FGF 250 ng/ml 10'",14,1.0024825820694
"000_0008","Ch01: FGF 250 ng/ml 10'",16,0.998131459989139
"000_0008","Ch01: FGF 250 ng/ml 10'",18,1.03689404158418
"000_0008","Ch01: FGF 250 ng/ml 10'",20,0.995856158658939
"000_0008","Ch01: FGF 250 ng/ml 10'",22,0.99308251139639
"000_0008","Ch01: FGF 250 ng/ml 10'",24,0.986652628034246
"000_0008","Ch01: FGF 250 ng/ml 10'",26,0.989170217207925
"000_0008","Ch01: FGF 250 ng/ml 10'",28,0.986411329759827
"000_0008","Ch01: FGF 250 ng/ml 10'",30,0.988508597921544
"000_0008","Ch01: FGF 250 ng/ml 10'",32,0.974376828703543
"000_0008","Ch01: FGF 250 ng/ml 10'",34,0.988926017131977
"000_0008","Ch01: FGF 250 ng/ml 10'",36,1.04175062800614
"000_0008","Ch01: FGF 250 ng/ml 10'",38,0.982101387928299
"000_0008","Ch01: FGF 250 ng/ml 10'",40,0.99728882762518
"000_0008","Ch01: FGF 250 ng/ml 10'",42,0.963614111186822
"000_0008","Ch01: FGF 250 ng/ml 10'",44,0.985478027559826
"000_0008","Ch01: FGF 250 ng/ml 10'",46,1.03116082611194
"000_0008","Ch01: FGF 250 ng/ml 10'",48,1.08302712020698
"000_0008","Ch01: FGF 250 ng/ml 10'",50,1.18379875908436
"000_0008","Ch01: FGF 250 ng/ml 10'",52,1.17767054011244
"000_0008","Ch01: FGF 250 ng/ml 10'",54,1.16545773379269
"000_0008","Ch01: FGF 250 ng/ml 10'",56,1.14311532700888
"000_0008","Ch01: FGF 250 ng/ml 10'",58,1.10856451078071
"000_0008","Ch01: FGF 250 ng/ml 10'",60,1.07924264505115
"000_0008","Ch01: FGF 250 ng/ml 10'",62,1.07446039128729
"000_0008","Ch01: FGF 250 ng/ml 10'",64,1.08151727334942
"000_0008","Ch01: FGF 250 ng/ml 10'",66,1.07215218297457
"000_0008","Ch01: FGF 250 ng/ml 10'",68,1.08351166463725
"000_0008","Ch01: FGF 250 ng/ml 10'",70,1.07379816341515
"000_0008","Ch01: FGF 250 ng/ml 10'",72,1.07174380498614
"000_0008","Ch01: FGF 250 ng/ml 10'",74,1.06532114669884
"000_0008","Ch01: FGF 250 ng/ml 10'",76,1.06605342464173
"000_0008","Ch01: FGF 250 ng/ml 10'",78,1.07229602042486
"000_0008","Ch01: FGF 250 ng/ml 10'",80,1.07046399195117
"000_0008","Ch01: FGF 250 ng/ml 10'",82,1.07110647477628
"000_0008","Ch01: FGF 250 ng/ml 10'",84,1.07030193369114
"000_0008","Ch01: FGF 250 ng/ml 10'",86,1.05747261413127
"000_0008","Ch01: FGF 250 ng/ml 10'",88,1.05994116493601
"000_0008","Ch01: FGF 250 ng/ml 10'",90,1.05356426452117
"000_0008","Ch01: FGF 250 ng/ml 10'",92,1.06615898974431
"000_0008","Ch01: FGF 250 ng/ml 10'",94,1.06664926756421
"000_0008","Ch01: FGF 250 ng/ml 10'",96,1.05637128715778
"000_0008","Ch01: FGF 250 ng/ml 10'",98,1.05891439709909
"000_0008","Ch01: FGF 250 ng/ml 10'",100,1.04166463143649
"000_0008","Ch01: FGF 250 ng/ml 10'",102,1.06093923166752
"000_0008","Ch01: FGF 250 ng/ml 10'",104,1.05449549565741
"000_0008","Ch01: FGF 250 ng/ml 10'",106,1.05369816312357
"000_0008","Ch01: FGF 250 ng/ml 10'",108,1.03825007997641
"000_0008","Ch01: FGF 250 ng/ml 10'",110,1.03586254654857
"000_0008","Ch01: FGF 250 ng/ml 10'",112,1.04302269468136
"000_0008","Ch01: FGF 250 ng/ml 10'",114,1.05190533320223
"000_0008","Ch01: FGF 250 ng/ml 10'",116,1.04462490584794
"000_0008","Ch01: FGF 250 ng/ml 10'",118,1.04259074565031
"000_0008","Ch01: FGF 250 ng/ml 10'",120,1.04433329601421
"000_0008","Ch01: FGF 250 ng/ml 10'",122,1.0447381553634
"000_0008","Ch01: FGF 250 ng/ml 10'",124,1.04555201407934
"000_0008","Ch01: FGF 250 ng/ml 10'",126,1.04137122087954
"000_0008","Ch01: FGF 250 ng/ml 10'",128,1.03349248707207
"000_0008","Ch01: FGF 250 ng/ml 10'",130,1.03528484749416
"000_0008","Ch01: FGF 250 ng/ml 10'",132,1.04612577038186
"000_0008","Ch01: FGF 250 ng/ml 10'",134,1.04191303565873
"000_0008","Ch01: FGF 250 ng/ml 10'",136,1.04510830232152
"000_0008","Ch01: FGF 250 ng/ml 10'",138,1.04015275293368
"000_0008","Ch01: FGF 250 ng/ml 10'",140,1.0495075668358
"000_0008","Ch01: FGF 250 ng/ml 10'",142,1.05342744620909
"000_0008","Ch01: FGF 250 ng/ml 10'",144,1.04633541628288
"000_0008","Ch01: FGF 250 ng/ml 10'",146,1.06383581364099
"000_0008","Ch01: FGF 250 ng/ml 10'",148,1.08898767817045
"000_0008","Ch01: FGF 250 ng/ml 10'",150,1.08218851804505
"000_0008","Ch01: FGF 250 ng/ml 10'",152,1.08453767880144
"000_0008","Ch01: FGF 250 ng/ml 10'",154,1.11164309434288
"000_0008","Ch01: FGF 250 ng/ml 10'",156,1.09743909242783
"000_0008","Ch01: FGF 250 ng/ml 10'",158,1.09050410419431
"000_0008","Ch01: FGF 250 ng/ml 10'",160,1.08540936210803
"000_0008","Ch01: FGF 250 ng/ml 10'",162,1.10204895709492
"000_0008","Ch01: FGF 250 ng/ml 10'",164,1.09989619227195
"000_0008","Ch01: FGF 250 ng/ml 10'",166,1.06222709064988
"000_0008","Ch01: FGF 250 ng/ml 10'",168,1.0727342558388
"000_0008","Ch01: FGF 250 ng/ml 10'",170,1.09100563020521
"000_0008","Ch01: FGF 250 ng/ml 10'",172,1.08116420953119
"000_0008","Ch01: FGF 250 ng/ml 10'",174,1.07311557501375
"000_0008","Ch01: FGF 250 ng/ml 10'",176,1.07281238091228
"000_0008","Ch01: FGF 250 ng/ml 10'",178,1.08587723336672
"000_0008","Ch01: FGF 250 ng/ml 10'",180,1.11124760982388
"000_0011","Ch01: FGF 250 ng/ml 10'",0,1.02160224986687
"000_0011","Ch01: FGF 250 ng/ml 10'",2,1.02415682881932
"000_0011","Ch01: FGF 250 ng/ml 10'",4,1.0254234429832
"000_0011","Ch01: FGF 250 ng/ml 10'",6,1.01118146123906
"000_0011","Ch01: FGF 250 ng/ml 10'",8,1.00897301031998
"000_0011","Ch01: FGF 250 ng/ml 10'",10,1.01225282763673
"000_0011","Ch01: FGF 250 ng/ml 10'",12,0.996949120388626
"000_0011","Ch01: FGF 250 ng/ml 10'",14,1.00316916804242
"000_0011","Ch01: FGF 250 ng/ml 10'",16,0.988018595396082
"000_0011","Ch01: FGF 250 ng/ml 10'",18,1.00015128567425
"000_0011","Ch01: FGF 250 ng/ml 10'",20,0.983021950967482
"000_0011","Ch01: FGF 250 ng/ml 10'",22,0.990482453970779
"000_0011","Ch01: FGF 250 ng/ml 10'",24,0.999736894374206
"000_0011","Ch01: FGF 250 ng/ml 10'",26,0.988474435998617
"000_0011","Ch01: FGF 250 ng/ml 10'",28,1.00267676721333
"000_0011","Ch01: FGF 250 ng/ml 10'",30,0.989077916603542
"000_0011","Ch01: FGF 250 ng/ml 10'",32,0.982511673779084
"000_0011","Ch01: FGF 250 ng/ml 10'",34,0.997669850521925
"000_0011","Ch01: FGF 250 ng/ml 10'",36,0.988711801428041
"000_0011","Ch01: FGF 250 ng/ml 10'",38,0.991455875095452
"000_0011","Ch01: FGF 250 ng/ml 10'",40,0.994302389681017
"000_0011","Ch01: FGF 250 ng/ml 10'",42,0.981199833371943
"000_0011","Ch01: FGF 250 ng/ml 10'",44,0.992361266038383
"000_0011","Ch01: FGF 250 ng/ml 10'",46,0.983352120351685
"000_0011","Ch01: FGF 250 ng/ml 10'",48,0.998086483361744
"000_0011","Ch01: FGF 250 ng/ml 10'",50,1.00098719640648
"000_0011","Ch01: FGF 250 ng/ml 10'",52,1.00999342422143
"000_0011","Ch01: FGF 250 ng/ml 10'",54,1.00761567292574
"000_0011","Ch01: FGF 250 ng/ml 10'",56,1.02422282025869
"000_0011","Ch01: FGF 250 ng/ml 10'",58,1.00599132390083
"000_0011","Ch01: FGF 250 ng/ml 10'",60,1.01669599577637
"000_0011","Ch01: FGF 250 ng/ml 10'",62,1.0192399425048
"000_0011","Ch01: FGF 250 ng/ml 10'",64,1.02049415604661
"000_0011","Ch01: FGF 250 ng/ml 10'",66,1.00826857025171
"000_0011","Ch01: FGF 250 ng/ml 10'",68,1.01057109543367
"000_0011","Ch01: FGF 250 ng/ml 10'",70,1.01045889698254
"000_0011","Ch01: FGF 250 ng/ml 10'",72,1.00824302215866
"000_0011","Ch01: FGF 250 ng/ml 10'",74,1.0065943253278
"000_0011","Ch01: FGF 250 ng/ml 10'",76,1.00086716425195
"000_0011","Ch01: FGF 250 ng/ml 10'",78,0.997821580571244
"000_0011","Ch01: FGF 250 ng/ml 10'",80,0.986901402420519
"000_0011","Ch01: FGF 250 ng/ml 10'",82,1.00168244897801
"000_0011","Ch01: FGF 250 ng/ml 10'",84,1.00194600644057
"000_0011","Ch01: FGF 250 ng/ml 10'",86,1.00872231682158
"000_0011","Ch01: FGF 250 ng/ml 10'",88,1.02009491400006
"000_0011","Ch01: FGF 250 ng/ml 10'",90,1.01349943524894
"000_0011","Ch01: FGF 250 ng/ml 10'",92,1.00746443306064
"000_0011","Ch01: FGF 250 ng/ml 10'",94,1.00128372949364
"000_0011","Ch01: FGF 250 ng/ml 10'",96,1.01666340244243
"000_0011","Ch01: FGF 250 ng/ml 10'",98,1.00322628754182
"000_0011","Ch01: FGF 250 ng/ml 10'",100,1.01905469946778
"000_0011","Ch01: FGF 250 ng/ml 10'",102,1.01719465363384
"000_0011","Ch01: FGF 250 ng/ml 10'",104,1.00783559957809
"000_0011","Ch01: FGF 250 ng/ml 10'",106,1.00997674728773
"000_0011","Ch01: FGF 250 ng/ml 10'",108,0.992549827284129
"000_0011","Ch01: FGF 250 ng/ml 10'",110,0.988188553680812
"000_0011","Ch01: FGF 250 ng/ml 10'",112,1.00871538313239
"000_0011","Ch01: FGF 250 ng/ml 10'",114,1.00420679051848
"000_0011","Ch01: FGF 250 ng/ml 10'",116,1.00731182844185
"000_0011","Ch01: FGF 250 ng/ml 10'",118,1.00079969874909
"000_0011","Ch01: FGF 250 ng/ml 10'",120,1.00938038011082
"000_0011","Ch01: FGF 250 ng/ml 10'",122,1.00629005442187
"000_0011","Ch01: FGF 250 ng/ml 10'",124,1.00681996915159
"000_0011","Ch01: FGF 250 ng/ml 10'",126,1.00447901111878
"000_0011","Ch01: FGF 250 ng/ml 10'",128,1.0126884382001
"000_0011","Ch01: FGF 250 ng/ml 10'",130,0.991116158279341
"000_0011","Ch01: FGF 250 ng/ml 10'",132,0.999666508288625
"000_0011","Ch01: FGF 250 ng/ml 10'",134,1.00677799321928
"000_0011","Ch01: FGF 250 ng/ml 10'",136,1.01662317606932
"000_0011","Ch01: FGF 250 ng/ml 10'",138,1.00749460046035
"000_0011","Ch01: FGF 250 ng/ml 10'",140,0.994426563016662
"000_0011","Ch01: FGF 250 ng/ml 10'",142,1.02519927645799
"000_0011","Ch01: FGF 250 ng/ml 10'",144,1.02008009686358
"000_0011","Ch01: FGF 250 ng/ml 10'",146,1.00480049942118
"000_0011","Ch01: FGF 250 ng/ml 10'",148,1.01254925037313
"000_0011","Ch01: FGF 250 ng/ml 10'",150,1.01777714654664
"000_0011","Ch01: FGF 250 ng/ml 10'",152,1.0103865658276
"000_0011","Ch01: FGF 250 ng/ml 10'",154,1.00933733992385
"000_0011","Ch01: FGF 250 ng/ml 10'",156,1.01936973860941
"000_0011","Ch01: FGF 250 ng/ml 10'",158,1.01759158731103
"000_0011","Ch01: FGF 250 ng/ml 10'",160,1.0055927262809
"000_0011","Ch01: FGF 250 ng/ml 10'",162,1.01024860959335
"000_0011","Ch01: FGF 250 ng/ml 10'",164,1.02524925568035
"000_0011","Ch01: FGF 250 ng/ml 10'",166,1.00409740721353
"000_0011","Ch01: FGF 250 ng/ml 10'",168,1.01093093646951
"000_0011","Ch01: FGF 250 ng/ml 10'",170,1.00735768258966
"000_0011","Ch01: FGF 250 ng/ml 10'",172,1.02052819470118
"000_0011","Ch01: FGF 250 ng/ml 10'",174,1.00087168417593
"000_0011","Ch01: FGF 250 ng/ml 10'",176,1.00142077149467
"000_0011","Ch01: FGF 250 ng/ml 10'",178,1.01371082078127
"000_0011","Ch01: FGF 250 ng/ml 10'",180,1.02941384567993
"000_0012","Ch01: FGF 250 ng/ml 10'",0,1.02876621782504
"000_0012","Ch01: FGF 250 ng/ml 10'",2,1.00548409372174
"000_0012","Ch01: FGF 250 ng/ml 10'",4,1.01061859182594
"000_0012","Ch01: FGF 250 ng/ml 10'",6,0.998505987611454
"000_0012","Ch01: FGF 250 ng/ml 10'",8,0.997258957436492
"000_0012","Ch01: FGF 250 ng/ml 10'",10,1.00129060224992
"000_0012","Ch01: FGF 250 ng/ml 10'",12,1.00052970674344
"000_0012","Ch01: FGF 250 ng/ml 10'",14,0.994716898735959
"000_0012","Ch01: FGF 250 ng/ml 10'",16,0.996756374997377
"000_0012","Ch01: FGF 250 ng/ml 10'",18,1.00629342929946
"000_0012","Ch01: FGF 250 ng/ml 10'",20,0.999131781770073
"000_0012","Ch01: FGF 250 ng/ml 10'",22,1.00415192129105
"000_0012","Ch01: FGF 250 ng/ml 10'",24,0.998642173197116
"000_0012","Ch01: FGF 250 ng/ml 10'",26,0.991552622028431
"000_0012","Ch01: FGF 250 ng/ml 10'",28,0.997049863807663
"000_0012","Ch01: FGF 250 ng/ml 10'",30,0.995836267634433
"000_0012","Ch01: FGF 250 ng/ml 10'",32,0.996471742876777
"000_0012","Ch01: FGF 250 ng/ml 10'",34,0.988387145303373
"000_0012","Ch01: FGF 250 ng/ml 10'",36,0.986339298400452
"000_0012","Ch01: FGF 250 ng/ml 10'",38,0.99702132341115
"000_0012","Ch01: FGF 250 ng/ml 10'",40,1.00519499983266
"000_0012","Ch01: FGF 250 ng/ml 10'",42,0.989003823661362
"000_0012","Ch01: FGF 250 ng/ml 10'",44,0.992759808546561
