"id","group","realtime","y"
"000_0004","Ch01: NGF  250 ng/ml 10min",180,1.07973295706782
"000_0004","Ch01: NGF  250 ng/ml 10min",182,1.082424358088
"000_0004","Ch01: NGF  250 ng/ml 10min",184,1.06254756277106
"000_0004","Ch01: NGF  250 ng/ml 10min",186,1.03935042344851
"000_0004","Ch01: NGF  250 ng/ml 10min",188,1.02678275236779
"000_0004","Ch01: NGF  250 ng/ml 10min",190,1.01661676795272
"000_0004","Ch01: NGF  250 ng/ml 10min",192,1.0107260958551
"000_0004","Ch01: NGF  250 ng/ml 10min",194,1.02485776589419
"000_0004","Ch01: NGF  250 ng/ml 10min",196,1.03405463622194
"000_0004","Ch01: NGF  250 ng/ml 10min",198,1.05449728452677
"000_0004","Ch01: NGF  250 ng/ml 10min",200,1.05307033659921
"000_0007","Ch01: NGF  250 ng/ml 10min",0,1.00240312904818
"000_0007","Ch01: NGF  250 ng/ml 10min",2,0.999512734291547
"000_0007","Ch01: NGF  250 ng/ml 10min",4,1.01141405398479
"000_0007","Ch01: NGF  250 ng/ml 10min",6,0.994494878709958
"000_0007","Ch01: NGF  250 ng/ml 10min",8,0.994747401071102
"000_0007","Ch01: NGF  250 ng/ml 10min",10,1.00350431089645
"000_0007","Ch01: NGF  250 ng/ml 10min",12,0.988464389056598
"000_0007","Ch01: NGF  250 ng/ml 10min",14,0.997190355880091
"000_0007","Ch01: NGF  250 ng/ml 10min",16,0.996511137753827
"000_0007","Ch01: NGF  250 ng/ml 10min",18,0.999788331711297
"000_0007","Ch01: NGF  250 ng/ml 10min",20,1.01368286830987
"000_0007","Ch01: NGF  250 ng/ml 10min",22,0.998345052213462
"000_0007","Ch01: NGF  250 ng/ml 10min",24,1.00114198595263
"000_0007","Ch01: NGF  250 ng/ml 10min",26,0.99982936167589
"000_0007","Ch01: NGF  250 ng/ml 10min",28,0.998706830501518
"000_0007","Ch01: NGF  250 ng/ml 10min",30,1.01336845465131
"000_0007","Ch01: NGF  250 ng/ml 10min",32,0.99902104081902
"000_0007","Ch01: NGF  250 ng/ml 10min",34,0.995801047594283
"000_0007","Ch01: NGF  250 ng/ml 10min",36,0.990049533403505
"000_0007","Ch01: NGF  250 ng/ml 10min",38,1.0027814429856
"000_0007","Ch01: NGF  250 ng/ml 10min",40,0.999241659489071
"000_0007","Ch01: NGF  250 ng/ml 10min",42,0.985746720215785
"000_0007","Ch01: NGF  250 ng/ml 10min",44,1.00355327903165
"000_0007","Ch01: NGF  250 ng/ml 10min",46,1.1301697695135
"000_0007","Ch01: NGF  250 ng/ml 10min",48,1.22010689550688
"000_0007","Ch01: NGF  250 ng/ml 10min",50,1.21675131826036
"000_0007","Ch01: NGF  250 ng/ml 10min",52,1.16459199586957
"000_0007","Ch01: NGF  250 ng/ml 10min",54,1.11712314404925
"000_0007","Ch01: NGF  250 ng/ml 10min",56,1.06176796028418
"000_0007","Ch01: NGF  250 ng/ml 10min",58,1.05273152583275
"000_0007","Ch01: NGF  250 ng/ml 10min",60,1.02242695745726
"000_0007","Ch01: NGF  250 ng/ml 10min",62,1.02784327242755
"000_0007","Ch01: NGF  250 ng/ml 10min",64,1.00285896448679
"000_0007","Ch01: NGF  250 ng/ml 10min",66,1.01083482738026
"000_0007","Ch01: NGF  250 ng/ml 10min",68,1.02235201362352
"000_0007","Ch01: NGF  250 ng/ml 10min",70,1.01471003833621
"000_0007","Ch01: NGF  250 ng/ml 10min",72,1.02364086487524
"000_0007","Ch01: NGF  250 ng/ml 10min",74,1.02104553396088
"000_0007","Ch01: NGF  250 ng/ml 10min",76,1.04140006201194
"000_0007","Ch01: NGF  250 ng/ml 10min",78,1.03148138077319
"000_0007","Ch01: NGF  250 ng/ml 10min",80,1.03427829784399
"000_0007","Ch01: NGF  250 ng/ml 10min",82,1.04121396435414
"000_0007","Ch01: NGF  250 ng/ml 10min",84,1.04249173820276
"000_0007","Ch01: NGF  250 ng/ml 10min",86,1.05286382127766
"000_0007","Ch01: NGF  250 ng/ml 10min",88,1.0599356119203
"000_0007","Ch01: NGF  250 ng/ml 10min",90,1.04486413017814
"000_0007","Ch01: NGF  250 ng/ml 10min",92,1.03766088058596
"000_0007","Ch01: NGF  250 ng/ml 10min",94,1.03353545150094
"000_0007","Ch01: NGF  250 ng/ml 10min",96,1.02182461238218
"000_0007","Ch01: NGF  250 ng/ml 10min",98,1.03454513840346
"000_0007","Ch01: NGF  250 ng/ml 10min",100,1.01365495225341
"000_0007","Ch01: NGF  250 ng/ml 10min",102,1.02593700394194
"000_0007","Ch01: NGF  250 ng/ml 10min",104,1.03386574370473
"000_0007","Ch01: NGF  250 ng/ml 10min",106,1.02399005945277
"000_0007","Ch01: NGF  250 ng/ml 10min",108,1.02860882632346
"000_0007","Ch01: NGF  250 ng/ml 10min",110,1.02109976934673
"000_0007","Ch01: NGF  250 ng/ml 10min",112,1.03748959631682
"000_0007","Ch01: NGF  250 ng/ml 10min",114,1.03900665275054
"000_0007","Ch01: NGF  250 ng/ml 10min",116,1.03187927454515
"000_0007","Ch01: NGF  250 ng/ml 10min",118,1.02865247100867
"000_0007","Ch01: NGF  250 ng/ml 10min",120,1.0215062228191
"000_0007","Ch01: NGF  250 ng/ml 10min",122,1.02600987514112
"000_0007","Ch01: NGF  250 ng/ml 10min",124,1.01985797202066
"000_0007","Ch01: NGF  250 ng/ml 10min",126,1.01377256038234
"000_0007","Ch01: NGF  250 ng/ml 10min",128,1.01594126821556
"000_0007","Ch01: NGF  250 ng/ml 10min",130,1.00434812331013
"000_0007","Ch01: NGF  250 ng/ml 10min",132,1.0212519305302
"000_0007","Ch01: NGF  250 ng/ml 10min",134,1.00379881769899
"000_0007","Ch01: NGF  250 ng/ml 10min",136,1.02088072738565
"000_0007","Ch01: NGF  250 ng/ml 10min",138,1.01362525056438
"000_0007","Ch01: NGF  250 ng/ml 10min",140,1.01790165034668
"000_0007","Ch01: NGF  250 ng/ml 10min",142,1.01680885221652
"000_0007","Ch01: NGF  250 ng/ml 10min",144,1.02218687127821
"000_0007","Ch01: NGF  250 ng/ml 10min",146,1.01346136529319
"000_0007","Ch01: NGF  250 ng/ml 10min",148,1.02994554259335
"000_0007","Ch01: NGF  250 ng/ml 10min",150,1.02153231945109
"000_0007","Ch01: NGF  250 ng/ml 10min",152,1.02400555113889
"000_0007","Ch01: NGF  250 ng/ml 10min",154,1.02968083706203
"000_0007","Ch01: NGF  250 ng/ml 10min",156,1.02188886055097
"000_0007","Ch01: NGF  250 ng/ml 10min",158,1.02299918957274
"000_0007","Ch01: NGF  250 ng/ml 10min",160,1.01405484719438
"000_0007","Ch01: NGF  250 ng/ml 10min",162,1.01577349285994
"000_0007","Ch01: NGF  250 ng/ml 10min",164,1.00381645258586
"000_0007","Ch01: NGF  250 ng/ml 10min",166,1.01469656559005
