"Metadata_Series","Metadata_T","ImageNumber","Intensity_MeanIntensity_pulse","Metadata_Experiment","RealTime","Stim_All_Ch","Stim_All_S"
9,44,2760,0.00629328237846,"20170221_FGF_60min_coll_ow",88,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,45,2761,0.00666574202478,"20170221_FGF_60min_coll_ow",90,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,46,2762,0.00667593348771,"20170221_FGF_60min_coll_ow",92,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,47,2763,0.0066877012141,"20170221_FGF_60min_coll_ow",94,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,48,2764,0.00669134082273,"20170221_FGF_60min_coll_ow",96,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,49,2765,0.00669330358505,"20170221_FGF_60min_coll_ow",98,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,50,2766,0.0066922865808,"20170221_FGF_60min_coll_ow",100,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,51,2767,0.00651897490025,"20170221_FGF_60min_coll_ow",102,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,52,2768,0.0067112040706,"20170221_FGF_60min_coll_ow",104,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,53,2769,0.00672046002001,"20170221_FGF_60min_coll_ow",106,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,54,2770,0.00619298964739,"20170221_FGF_60min_coll_ow",108,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,55,2771,0.00669958395883,"20170221_FGF_60min_coll_ow",110,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,56,2772,0.00672534899786,"20170221_FGF_60min_coll_ow",112,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,57,2773,0.0062325745821,"20170221_FGF_60min_coll_ow",114,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,58,2774,0.00669234292582,"20170221_FGF_60min_coll_ow",116,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,59,2775,0.00624669110402,"20170221_FGF_60min_coll_ow",118,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,60,2776,0.00674708699808,"20170221_FGF_60min_coll_ow",120,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,61,2777,0.00586229097098,"20170221_FGF_60min_coll_ow",122,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,62,2778,0.00657260045409,"20170221_FGF_60min_coll_ow",124,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,63,2779,0.00670833699405,"20170221_FGF_60min_coll_ow",126,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,64,2780,0.00678305001929,"20170221_FGF_60min_coll_ow",128,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,65,2781,0.00678021833301,"20170221_FGF_60min_coll_ow",130,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,66,2782,0.00671614380553,"20170221_FGF_60min_coll_ow",132,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,67,2783,0.00617836648598,"20170221_FGF_60min_coll_ow",134,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,68,2784,0.0067772064358,"20170221_FGF_60min_coll_ow",136,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,69,2785,0.00671789422631,"20170221_FGF_60min_coll_ow",138,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,70,2786,0.00679837306961,"20170221_FGF_60min_coll_ow",140,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,71,2787,0.00677883718163,"20170221_FGF_60min_coll_ow",142,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,72,2788,0.00679194880649,"20170221_FGF_60min_coll_ow",144,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,73,2789,0.00676393602043,"20170221_FGF_60min_coll_ow",146,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,74,2790,0.00680746557191,"20170221_FGF_60min_coll_ow",148,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,75,2791,0.00631885183975,"20170221_FGF_60min_coll_ow",150,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,76,2792,0.0067830006592,"20170221_FGF_60min_coll_ow",152,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,77,2793,0.0068210856989,"20170221_FGF_60min_coll_ow",154,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,78,2794,0.00674324063584,"20170221_FGF_60min_coll_ow",156,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,79,2795,0.00684584816918,"20170221_FGF_60min_coll_ow",158,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,80,2796,0.0068404241465,"20170221_FGF_60min_coll_ow",160,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,81,2797,0.0067939334549,"20170221_FGF_60min_coll_ow",162,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,82,2798,0.006808987353,"20170221_FGF_60min_coll_ow",164,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,83,2799,0.00683163898066,"20170221_FGF_60min_coll_ow",166,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,84,2800,0.00602082163095,"20170221_FGF_60min_coll_ow",168,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,85,2801,0.00684810103849,"20170221_FGF_60min_coll_ow",170,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,86,2802,0.00684551568702,"20170221_FGF_60min_coll_ow",172,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,87,2803,0.00685410480946,"20170221_FGF_60min_coll_ow",174,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,88,2804,0.00686452398077,"20170221_FGF_60min_coll_ow",176,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,89,2805,0.00670259818435,"20170221_FGF_60min_coll_ow",178,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
9,90,2806,0.0068627842702,"20170221_FGF_60min_coll_ow",180,"Ch03: FGF 2.5 ng/ml 20min pulse","S09: FGF 2.5 ng/ml 20min pulse"
10,0,363,0.00591213954613,"20170221_FGF_60min_coll_ow",0,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,1,364,0.00596933765337,"20170221_FGF_60min_coll_ow",2,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,2,365,0.00596793415025,"20170221_FGF_60min_coll_ow",4,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,3,366,0.00554493581876,"20170221_FGF_60min_coll_ow",6,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,4,367,0.00607423856854,"20170221_FGF_60min_coll_ow",8,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,5,368,0.00600913539529,"20170221_FGF_60min_coll_ow",10,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,6,369,0.00601242622361,"20170221_FGF_60min_coll_ow",12,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,7,370,0.0059930710122,"20170221_FGF_60min_coll_ow",14,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,8,371,0.00606017000973,"20170221_FGF_60min_coll_ow",16,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,9,372,0.00558433681726,"20170221_FGF_60min_coll_ow",18,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,10,373,0.00565482489765,"20170221_FGF_60min_coll_ow",20,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,11,374,0.00606924435124,"20170221_FGF_60min_coll_ow",22,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,12,375,0.00605271011591,"20170221_FGF_60min_coll_ow",24,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,13,376,0.00610235473141,"20170221_FGF_60min_coll_ow",26,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,14,377,0.00607599690557,"20170221_FGF_60min_coll_ow",28,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,15,378,0.00613078381866,"20170221_FGF_60min_coll_ow",30,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,16,379,0.00613337615505,"20170221_FGF_60min_coll_ow",32,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,17,380,0.00610927678645,"20170221_FGF_60min_coll_ow",34,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,18,381,0.00612350879237,"20170221_FGF_60min_coll_ow",36,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,19,382,0.00573162641376,"20170221_FGF_60min_coll_ow",38,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,20,383,0.00617589661852,"20170221_FGF_60min_coll_ow",40,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,21,384,0.00622676732019,"20170221_FGF_60min_coll_ow",42,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,22,385,0.0944671183825,"20170221_FGF_60min_coll_ow",44,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,23,386,0.0997231528163,"20170221_FGF_60min_coll_ow",46,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,24,387,0.100357279181,"20170221_FGF_60min_coll_ow",48,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,25,388,0.100648827851,"20170221_FGF_60min_coll_ow",50,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,26,389,0.100837938488,"20170221_FGF_60min_coll_ow",52,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,27,390,0.100957840681,"20170221_FGF_60min_coll_ow",54,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,28,391,0.101045675576,"20170221_FGF_60min_coll_ow",56,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,29,392,0.101116716862,"20170221_FGF_60min_coll_ow",58,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,30,393,0.101187050343,"20170221_FGF_60min_coll_ow",60,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,31,394,0.101235508919,"20170221_FGF_60min_coll_ow",62,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,32,395,0.00689620152116,"20170221_FGF_60min_coll_ow",64,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,33,396,0.0063612582162,"20170221_FGF_60min_coll_ow",66,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,34,397,0.00634595612064,"20170221_FGF_60min_coll_ow",68,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,35,398,0.006339923013,"20170221_FGF_60min_coll_ow",70,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,36,399,0.0063497601077,"20170221_FGF_60min_coll_ow",72,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,37,400,0.00635962747037,"20170221_FGF_60min_coll_ow",74,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,38,401,0.00636397534981,"20170221_FGF_60min_coll_ow",76,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,39,402,0.00627252599224,"20170221_FGF_60min_coll_ow",78,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,40,403,0.00639906805009,"20170221_FGF_60min_coll_ow",80,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,41,404,0.006349704694,"20170221_FGF_60min_coll_ow",82,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,42,405,0.00632269214839,"20170221_FGF_60min_coll_ow",84,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,43,406,0.00640263874084,"20170221_FGF_60min_coll_ow",86,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,44,407,0.00609033741057,"20170221_FGF_60min_coll_ow",88,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,45,408,0.00640887115151,"20170221_FGF_60min_coll_ow",90,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,46,409,0.00639300607145,"20170221_FGF_60min_coll_ow",92,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,47,410,0.00642781006172,"20170221_FGF_60min_coll_ow",94,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,48,411,0.00644640764222,"20170221_FGF_60min_coll_ow",96,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,49,412,0.00645303865895,"20170221_FGF_60min_coll_ow",98,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,50,413,0.00645615672693,"20170221_FGF_60min_coll_ow",100,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,51,414,0.00643645366654,"20170221_FGF_60min_coll_ow",102,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,52,415,0.00646122777835,"20170221_FGF_60min_coll_ow",104,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,53,416,0.00645751971751,"20170221_FGF_60min_coll_ow",106,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,54,417,0.00646247155964,"20170221_FGF_60min_coll_ow",108,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,55,418,0.00648897606879,"20170221_FGF_60min_coll_ow",110,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,56,419,0.00646110158414,"20170221_FGF_60min_coll_ow",112,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,57,420,0.0065083084628,"20170221_FGF_60min_coll_ow",114,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,58,421,0.00649751257151,"20170221_FGF_60min_coll_ow",116,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,59,422,0.00601421622559,"20170221_FGF_60min_coll_ow",118,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,60,423,0.00651516020298,"20170221_FGF_60min_coll_ow",120,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,61,424,0.00651504006237,"20170221_FGF_60min_coll_ow",122,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,62,425,0.00651331059635,"20170221_FGF_60min_coll_ow",124,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,63,426,0.00651707965881,"20170221_FGF_60min_coll_ow",126,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,64,427,0.00652369949967,"20170221_FGF_60min_coll_ow",128,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,65,428,0.00653376802802,"20170221_FGF_60min_coll_ow",130,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,66,429,0.00652091950178,"20170221_FGF_60min_coll_ow",132,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,67,430,0.00650132680312,"20170221_FGF_60min_coll_ow",134,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,68,431,0.00653398828581,"20170221_FGF_60min_coll_ow",136,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,69,432,0.00656120292842,"20170221_FGF_60min_coll_ow",138,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,70,433,0.00655990559608,"20170221_FGF_60min_coll_ow",140,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,71,434,0.00654578674585,"20170221_FGF_60min_coll_ow",142,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,72,435,0.00653204787523,"20170221_FGF_60min_coll_ow",144,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,73,436,0.00656887935475,"20170221_FGF_60min_coll_ow",146,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,74,437,0.00604785466567,"20170221_FGF_60min_coll_ow",148,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,75,438,0.00656213006005,"20170221_FGF_60min_coll_ow",150,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,76,439,0.00658157421276,"20170221_FGF_60min_coll_ow",152,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,77,440,0.00649148086086,"20170221_FGF_60min_coll_ow",154,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,78,441,0.00655182823539,"20170221_FGF_60min_coll_ow",156,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,79,442,0.00658681290224,"20170221_FGF_60min_coll_ow",158,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,80,443,0.0065850308165,"20170221_FGF_60min_coll_ow",160,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,81,444,0.00658199517056,"20170221_FGF_60min_coll_ow",162,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,82,445,0.00660163909197,"20170221_FGF_60min_coll_ow",164,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,83,446,0.00659654242918,"20170221_FGF_60min_coll_ow",166,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,84,447,0.00660449685529,"20170221_FGF_60min_coll_ow",168,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,85,448,0.00657889200374,"20170221_FGF_60min_coll_ow",170,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,86,449,0.00661099329591,"20170221_FGF_60min_coll_ow",172,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,87,450,0.00662237266079,"20170221_FGF_60min_coll_ow",174,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,88,451,0.00661976542324,"20170221_FGF_60min_coll_ow",176,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,89,452,0.00661521870643,"20170221_FGF_60min_coll_ow",178,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
10,90,453,0.00661186315119,"20170221_FGF_60min_coll_ow",180,"Ch03: FGF 2.5 ng/ml 20min pulse","S10: FGF 2.5 ng/ml 20min pulse"
11,0,544,0.00582089135423,"20170221_FGF_60min_coll_ow",0,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,1,545,0.00584801146761,"20170221_FGF_60min_coll_ow",2,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,2,546,0.00587604334578,"20170221_FGF_60min_coll_ow",4,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,3,547,0.0059148799628,"20170221_FGF_60min_coll_ow",6,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,4,548,0.00596729945391,"20170221_FGF_60min_coll_ow",8,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,5,549,0.00588962109759,"20170221_FGF_60min_coll_ow",10,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,6,550,0.00591809209436,"20170221_FGF_60min_coll_ow",12,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,7,551,0.00593821378425,"20170221_FGF_60min_coll_ow",14,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,8,552,0.00567646324635,"20170221_FGF_60min_coll_ow",16,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,9,553,0.00596966920421,"20170221_FGF_60min_coll_ow",18,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,10,554,0.0059699434787,"20170221_FGF_60min_coll_ow",20,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,11,555,0.0059708035551,"20170221_FGF_60min_coll_ow",22,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,12,556,0.0060009220615,"20170221_FGF_60min_coll_ow",24,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,13,557,0.00600522570312,"20170221_FGF_60min_coll_ow",26,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,14,558,0.00597326783463,"20170221_FGF_60min_coll_ow",28,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,15,559,0.00596866384149,"20170221_FGF_60min_coll_ow",30,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,16,560,0.00601990241557,"20170221_FGF_60min_coll_ow",32,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,17,561,0.0060432064347,"20170221_FGF_60min_coll_ow",34,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,18,562,0.00605385610834,"20170221_FGF_60min_coll_ow",36,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,19,563,0.00605814857408,"20170221_FGF_60min_coll_ow",38,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,20,564,0.00609219539911,"20170221_FGF_60min_coll_ow",40,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,21,565,0.00608322583139,"20170221_FGF_60min_coll_ow",42,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,22,566,0.0846118479967,"20170221_FGF_60min_coll_ow",44,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,23,567,0.0913455784321,"20170221_FGF_60min_coll_ow",46,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,24,568,0.0996718332171,"20170221_FGF_60min_coll_ow",48,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,25,569,0.100119322538,"20170221_FGF_60min_coll_ow",50,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
11,26,570,0.100451417267,"20170221_FGF_60min_coll_ow",52,"Ch03: FGF 2.5 ng/ml 20min pulse","S11: FGF 2.5 ng/ml 20min pulse"
