"Metadata_Series","Metadata_T","TrackObjects_Label","Intensity_MeanIntensity_Ratio","TrackObjects_Label_uni","RealTime","Stim_All_Ch","Stim_All_S"
0,7,9,1232.40110841174,"00_0009",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,10,1157.43088042624,"00_0010",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,11,1192.7498670396,"00_0011",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,12,1220.7612053269,"00_0012",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,14,1161.16011240581,"00_0014",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,18,1239.3483336977,"00_0018",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,20,1202.52370678816,"00_0020",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,24,1172.61878959169,"00_0024",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,25,1196.37228678041,"00_0025",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,27,1122.05075205108,"00_0027",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,28,1180.19528658885,"00_0028",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,29,1190.52467492509,"00_0029",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,30,1240.36161845439,"00_0030",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,32,1259.00462099901,"00_0032",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,33,1096.55894590552,"00_0033",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,35,1175.43457917101,"00_0035",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,34,1187.66066319982,"00_0034",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,7,36,1157.57145402954,"00_0036",14,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,3,1111.40295814065,"00_0003",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,2,1215.39912069997,"00_0002",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,4,1154.99989720395,"00_0004",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,6,1197.21646567291,"00_0006",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,9,1216.50488130752,"00_0009",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,10,1151.98766147659,"00_0010",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,11,1190.32949643772,"00_0011",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,12,1211.64805813784,"00_0012",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,14,1158.10665668841,"00_0014",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,18,1250.00068688943,"00_0018",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,20,1184.45471918634,"00_0020",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,24,1169.83928601208,"00_0024",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,25,1180.82738895626,"00_0025",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
0,8,27,1123.78807644728,"00_0027",16,"Ch01: FGF 250 ng/ml 5'","S00: FGF 250 ng/ml 5'"
