"id","group","realtime","y"
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",72,0.992324202473897
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",74,0.991101262267505
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",76,1.00936264015956
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",78,1.00789746740112
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",80,1.01044987139693
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",82,1.00321523862873
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",84,1.00070135248799
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",86,1.01293770133176
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",88,0.995007544134232
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",90,1.0041459560244
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",92,1.01054078006124
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",94,1.00162756859896
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",96,0.99577191863291
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",98,0.992375676806673
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",100,0.99516903926181
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",102,1.00178732016912
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",104,1.00844986189005
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",106,0.998180857551257
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",108,0.985012566260351
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",110,0.983949047692509
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",112,0.991672166904657
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",114,1.01124661952147
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",116,1.02107474862026
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",118,1.01773752353152
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",120,1.01189442967859
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",122,1.01394533238197
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",124,1.02299047855567
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",126,1.01744900887922
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",128,1.02812363899991
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",130,1.04233665864631
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",132,1.05401756692265
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",134,1.05454946627636
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",136,1.05975931724442
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",138,1.04901592068307
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",140,1.05604807290037
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",142,1.04883110816252
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",144,1.05128706133094
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",146,1.04416930010857
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",148,1.02654885069041
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",150,1.03216569638284
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",152,1.04407753751008
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",154,1.06519325880192
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",156,1.04845949603891
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",158,1.06003105913069
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",160,1.04937723534185
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",162,1.05288840094347
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",164,1.06598948544202
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",166,1.06898179844733
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",168,1.05572648376502
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",170,1.05241594421553
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",172,1.07638040245537
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",174,1.03151278861567
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",176,1.06865385186536
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",178,1.06822995161473
"000_0003","Ch01: FGF 250 ng/ml 60min pulse",180,1.04934697619612
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",0,0.999292505512921
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",2,1.01203384030438
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",4,1.01314458211496
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",6,0.999843319894112
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",8,0.989730770361144
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",10,0.997891977672213
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",12,0.994716352511008
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",14,1.00796548514583
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",16,0.996967689691905
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",18,0.996213565952431
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",20,0.996447273399974
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",22,0.998413243603415
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",24,0.994283005098533
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",26,0.994767617216143
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",28,0.998833597370496
"000_0005","Ch01: FGF 250 ng/ml 60min pulse",30,1.00373251090761
