"Metadata_Series","Metadata_T","TrackObjects_Label","Intensity_MeanIntensity_Ratio","TrackObjects_Label_uni","RealTime","Stim_All_Ch","Stim_All_S"
0,3,30,1227.18741102104,"00_0030",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,31,1236.16940016702,"00_0031",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,32,1211.48617795914,"00_0032",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,33,1173.43815436496,"00_0033",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,34,1207.98972638811,"00_0034",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,3,35,1119.90809477857,"00_0035",6,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,1,1305.69600190748,"00_0001",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,3,1205.6736707596,"00_0003",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,6,1243.7854738297,"00_0006",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,5,1194.75214438279,"00_0005",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,8,1192.93446951449,"00_0008",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,11,1235.15341396989,"00_0011",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,12,1210.45549328666,"00_0012",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,13,1213.14770332057,"00_0013",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,14,1180.88511642615,"00_0014",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,15,1106.38006298828,"00_0015",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,18,1219.7061139985,"00_0018",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,19,1225.22136738353,"00_0019",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,20,1148.64722605738,"00_0020",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,21,1196.018861603,"00_0021",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,23,1238.08238994211,"00_0023",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,24,1205.49052523635,"00_0024",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,25,1249.14881751651,"00_0025",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,26,1235.62402290277,"00_0026",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,27,1182.10976272112,"00_0027",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,28,1192.70458629977,"00_0028",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,29,1234.33461103555,"00_0029",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,30,1231.29914423245,"00_0030",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,31,1230.99592746981,"00_0031",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,32,1233.12261898643,"00_0032",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,33,1166.14500112752,"00_0033",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,34,1209.63217330185,"00_0034",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,4,35,1119.23074514945,"00_0035",8,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
0,5,1,1284.49497115191,"00_0001",10,"Ch01: EGF  250 ng/ml 10min","S00: EGF  250 ng/ml 10min"
